ticker,series,t,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19
WH,real,13,-0.011005484,-0.011127954,0.020200076,0.0065582437,0.0034546768,0.0007660879,-0.003323961,0.015123882,-0.0055654077,-0.009302393,-0.019259948,0.011290756,0.020311104,0.02238293,-0.042177968,-0.002453672,-0.013407295,0.0032707558,0.015295179,-0.008136951
WH,halluc,13,-0.009694504,-0.010294303,0.021385117,0.007829509,0.004569031,0.001239007,-0.0032103597,0.016269537,-0.0045191688,-0.008104803,-0.018141536,0.012501253,0.02121337,0.02320289,-0.041574795,-0.0025255904,-0.01256476,0.0041521164,0.015947795,-0.007481476
WING,real,13,0.015130041,-0.007696015,0.011742812,0.02824625,0.015703306,0.0022319418,-0.011514581,0.008799402,-0.04044193,0.00012581795,-0.021426894,0.0474427,0.044941958,0.021792911,-0.009389199,0.0040429765,-0.042867914,0.07413376,-0.02700954,-0.018361893
WING,halluc,13,0.016992886,-0.0058730533,0.013506465,0.030088734,0.017511427,0.0040542525,-0.009723183,0.010654606,-0.03863045,0.0019389843,-0.019598521,0.049206104,0.04677088,0.023571875,-0.0075577376,0.005866309,-0.041120198,0.075904496,-0.025271654,-0.016588442
WLK,real,13,0.02968475,-0.0103274,0.027251892,0.011340746,0.003457568,0.0028855423,-0.016788127,0.0063286214,-0.017377554,-0.007434365,0.01766903,0.017922495,-0.006341073,-0.0051667187,0.0032323261,-0.011685599,-0.06657035,0.034218494,0.0121508185,0.010852113
WLK,halluc,13,0.029389955,-0.010632417,0.025677484,0.011028005,0.0018414761,0.002582049,-0.017085899,0.0060377154,-0.01769105,-0.007698948,0.017398374,0.016370127,-0.006668166,-0.0054800157,0.0029407847,-0.012013984,-0.06262216,0.033895023,0.011823358,0.0092736455
WSO,real,13,0.023336481,-0.024134714,0.042182952,0.044244464,0.05275043,-0.007799411,-0.02926093,-0.027410809,-0.008320979,0.0026797391,-0.0026118085,0.01637172,0.0074896743,0.019962579,0.052186854,-0.00049379654,-0.055993304,-0.002811654,-0.0015727393,-0.01566508
WSO,halluc,13,0.025239393,-0.0222076,0.044219825,0.046079367,0.05457901,-0.0060992017,-0.027389329,-0.025455263,-0.006520479,0.004293943,-0.0006458564,0.018372046,0.009298455,0.021687813,0.054096464,0.0013678321,-0.05429214,-0.0008718963,0.00044738455,-0.013708646
WTFC,real,13,-1.1641532e-10,-0.011893655,0.022554854,0.015943075,0.0049372213,0.015616189,0.00063224445,0.007555918,-0.008857992,-0.0098994905,0.0018169192,-0.0022449098,-0.008382639,-1.1641532e-10,-0.006930935,0.005635039,-0.010864948,-0.0026252477,0.0025159998,0.014318501
WTFC,halluc,13,0.00031436596,-0.011561179,0.022902181,0.016244993,0.00525901,0.015875854,0.00094839715,0.007877145,-0.008548983,-0.009586597,0.002122809,-0.0019017484,-0.0080529265,0.000346167,-0.006652739,0.005955631,-0.0106237875,-0.0023333563,0.0028448757,0.014571351
WTS,real,13,0.014417854,-0.008448446,0.034720093,0.024048045,0.024474168,0.0026181831,-0.022624735,0.020705404,-0.017678784,0.048914313,-0.007248871,0.0087148985,0.002026343,-5.623186e-05,-0.015470797,0.02403772,-0.01942246,-0.0033025881,-0.0059493342,-0.007428985
WTS,halluc,13,0.013084278,-0.009810667,0.033620425,0.022811456,0.023319334,0.0012623253,-0.024005648,0.019486995,-0.018998316,0.047557145,-0.008468526,0.0076395874,0.00068982365,-0.0011944822,-0.016640756,0.02271572,-0.020808283,-0.004482962,-0.007136563,-0.008645273
WU,real,13,-0.005625894,-0.0035323245,0.0028268564,0.0,0.016101152,-0.00836825,-0.016949557,-0.013625165,0.007194275,0.021277398,-0.01413451,0.027379736,-0.023827337,0.0063626934,-0.006362694,-0.019334652,-0.026375156,-0.0014858844,-0.013473257,-0.013657268
WU,halluc,13,-0.004680768,-0.0026207883,0.0037607066,0.00094751874,0.017026555,-0.0074517606,-0.016025983,-0.01267891,0.008113406,0.022206582,-0.013206276,0.028327204,-0.02288004,0.007303547,-0.0054351827,-0.018389748,-0.025462449,-0.00056812307,-0.012561386,-0.012740015
X,real,13,-0.014804884,-0.016789481,0.0049261185,0.029398624,-0.0037561934,0.027667083,0.0009978382,-0.068090916,0.020081704,-0.020081703,-0.0035713986,0.010322213,0.0337717,0.024016038,-0.0043543866,-0.061254226,0.0113556925,0.0017627362,-0.0028218713,-0.0014139274
X,halluc,13,-0.013069791,-0.01526475,0.00684157,0.031246757,-0.0019615532,0.029051615,0.0022286512,-0.06639215,0.021651877,-0.018369392,-0.0018110826,0.012055334,0.03541459,0.025632035,-0.0026872456,-0.060120173,0.012656935,0.0034007793,-0.0009071037,0.0002071528
XRX,real,13,-0.020582909,-0.040005337,0.0122927185,0.020257685,0.010421414,0.0047281412,-0.013355297,0.002685367,-0.005377963,-0.015700806,0.012700504,0.013727463,-0.0035629491,0.018273426,-0.024539294,0.0032870194,-0.032133713,2.3283064e-10,0.022541314,-0.019158257
XRX,halluc,13,-0.019178947,-0.038729712,0.013843707,0.021464746,0.010715537,0.0032131576,-0.012524842,0.003823592,-0.0069660237,-0.014838506,0.011122465,0.014720424,-0.005121557,0.018976398,-0.023060612,0.0030202528,-0.033673543,-0.001403326,0.023973627,-0.020713946
YETI,real,13,0.012170536,-0.020595953,0.023280516,0.03296277,0.04211817,-0.013563067,-0.028771296,-0.035431147,-0.025409715,-0.05114818,-0.013880656,0.043662485,0.012596387,0.022462554,-0.07456139,0.017429635,-0.052468628,0.005045418,-0.010879298,-0.025246058
YETI,halluc,13,0.014647668,-0.018421818,0.025952438,0.035609495,0.044973686,-0.013608288,-0.026486898,-0.0382783,-0.022740103,-0.04857317,-0.01643724,0.04615363,0.014991391,0.025198845,-0.0742922,0.016625121,-0.055315185,0.0076103588,-0.008098011,-0.025559591
MDY,real,13,0.003817599,-0.01111567,0.023805667,0.015893694,0.011369506,-0.0064578843,-0.011586954,0.0075294957,-0.011984028,-0.012129389,0.0023296457,0.011957641,0.0004925805,0.006626198,-0.0072214296,-0.0013148705,-0.024494758,0.0012422492,0.0048070457,-0.0061757113
MDY,halluc,13,0.0046511716,-0.011300046,0.023644015,0.016855426,0.011006053,-0.0070073567,-0.011212917,0.006877358,-0.012695065,-0.01241236,0.0016511643,0.011232429,-0.00023311883,0.005904849,-0.007895692,-0.00208698,-0.02529919,0.0011702597,0.004713168,-0.0068246857
